CustomerID,FirstPurchaseDate,SecondPurchaseDate,AcquisitionCohort,HasRepeatPurchase,DaysToSecondPurchase
15197,2009-12-11 12:56:00,2010-09-27 14:38:00,2009-12,True,290
15198,2010-01-19 10:01:00,2010-04-01 14:15:00,2010-01,True,72
15199,2010-05-13 10:14:00,2010-06-23 09:32:00,2010-05,True,41
15200,2010-08-02 09:38:00,,2010-08,False,
15201,2010-04-07 14:50:00,2010-09-26 10:50:00,2010-04,True,172
15203,2009-12-08 18:06:00,2010-01-28 12:32:00,2009-12,True,51
15204,2010-12-17 13:49:00,,2010-12,False,
15205,2011-08-04 16:07:00,2011-09-15 19:36:00,2011-08,True,42
15206,2011-03-09 08:59:00,2011-07-17 11:26:00,2011-03,True,130
15207,2010-06-10 17:29:00,2010-10-15 12:30:00,2010-06,True,127
15208,2010-10-12 12:17:00,2010-12-21 13:03:00,2010-10,True,70
15209,2009-12-09 17:26:00,,2009-12,False,
15210,2010-05-13 14:42:00,2010-11-26 09:09:00,2010-05,True,197
15211,2010-12-09 16:08:00,2011-10-10 13:31:00,2010-12,True,305
15212,2010-11-28 10:45:00,2011-04-12 13:45:00,2010-11,True,135
15213,2011-01-14 11:05:00,2011-01-25 12:21:00,2011-01,True,11
15214,2011-04-11 09:46:00,2011-06-09 09:44:00,2011-04,True,59
15215,2010-04-06 11:21:00,2010-05-04 12:59:00,2010-04,True,28
15216,2010-03-31 09:52:00,2011-09-13 11:41:00,2010-03,True,531
15217,2010-05-25 13:51:00,,2010-05,False,
15218,2010-01-26 11:33:00,2010-03-10 14:02:00,2010-01,True,43
15219,2010-03-01 11:33:00,2011-06-16 16:57:00,2010-03,True,472
15220,2011-03-04 10:24:00,2011-04-14 17:29:00,2011-03,True,41
15221,2010-03-12 10:40:00,2010-04-25 15:50:00,2010-03,True,44
15222,2009-12-16 13:49:00,2010-01-14 15:24:00,2009-12,True,29
15223,2009-12-05 11:19:00,2010-01-17 14:54:00,2009-12,True,43
15224,2010-01-15 16:14:00,2010-03-03 10:11:00,2010-01,True,47
15225,2011-04-19 14:51:00,,2011-04,False,
15226,2011-02-02 11:41:00,,2011-02,False,
15227,2010-03-16 08:23:00,2010-05-18 10:09:00,2010-03,True,63
15228,2010-07-28 10:21:00,2010-10-07 14:24:00,2010-07,True,71
15229,2010-05-02 13:50:00,,2010-05,False,
15230,2011-04-13 11:04:00,2011-04-14 14:39:00,2011-04,True,1
15231,2010-03-28 15:12:00,,2010-03,False,
15232,2011-07-22 12:21:00,2011-08-18 16:27:00,2011-07,True,27
15233,2010-11-03 13:36:00,,2010-11,False,
15234,2011-03-08 08:53:00,,2011-03,False,
15235,2010-11-16 12:48:00,2010-11-16 12:49:00,2010-11,True,0
15236,2011-02-14 10:52:00,,2011-02,False,
15237,2011-04-26 15:04:00,2011-05-20 14:47:00,2011-04,True,24
15238,2011-06-08 16:00:00,2011-09-05 15:26:00,2011-06,True,89
15239,2011-09-22 09:53:00,2011-11-29 14:14:00,2011-09,True,68
15240,2009-12-05 14:57:00,2010-05-04 10:03:00,2009-12,True,150
15241,2010-02-23 13:59:00,2010-05-18 10:38:00,2010-02,True,84
15242,2010-10-13 15:33:00,,2010-10,False,
15243,2010-09-30 17:28:00,2011-09-26 14:12:00,2010-09,True,361
15244,2010-02-11 14:48:00,2011-04-05 15:12:00,2010-02,True,418
15245,2010-04-23 14:23:00,2010-07-06 13:49:00,2010-04,True,74
15246,2010-06-02 11:28:00,2010-12-16 09:46:00,2010-06,True,197
15247,2010-06-20 14:08:00,2010-08-19 10:13:00,2010-06,True,60
15248,2010-06-23 14:34:00,2010-08-20 14:13:00,2010-06,True,58
15249,2010-03-26 14:51:00,2010-04-16 11:54:00,2010-03,True,21
15250,2010-03-09 07:35:00,,2010-03,False,
15251,2010-01-29 12:42:00,2010-02-17 12:03:00,2010-01,True,19
15252,2010-04-07 10:24:00,2010-05-12 11:55:00,2010-04,True,35
15253,2010-05-02 11:17:00,2010-07-05 16:07:00,2010-05,True,64
15254,2010-05-28 10:08:00,2010-06-11 10:30:00,2010-05,True,14
15255,2009-12-03 09:10:00,2010-06-13 14:31:00,2009-12,True,192
15256,2010-05-27 11:41:00,2011-07-14 11:47:00,2010-05,True,413
15257,2010-10-21 14:03:00,2011-03-01 12:58:00,2010-10,True,131
15258,2011-05-06 14:16:00,2011-06-24 12:30:00,2011-05,True,49
15259,2010-01-26 09:41:00,2010-04-16 15:55:00,2010-01,True,80
15260,2009-12-06 11:45:00,2009-12-07 10:38:00,2009-12,True,1
15261,2010-10-01 11:59:00,2010-10-18 10:42:00,2010-10,True,17
15262,2010-08-08 15:55:00,2010-11-24 13:21:00,2010-08,True,108
15263,2011-08-25 10:26:00,,2011-08,False,
15264,2010-06-27 13:29:00,2011-10-06 13:49:00,2010-06,True,466
15265,2009-12-01 17:08:00,2010-04-14 11:20:00,2009-12,True,134
15266,2010-01-07 12:19:00,2010-01-22 15:04:00,2010-01,True,15
15267,2011-06-10 10:24:00,2011-07-07 11:36:00,2011-06,True,27
15268,2010-04-13 11:27:00,2010-08-18 10:32:00,2010-04,True,127
15269,2010-11-14 12:58:00,2010-11-24 15:31:00,2010-11,True,10
15270,2009-12-17 15:02:00,2009-12-17 15:06:00,2009-12,True,0
15271,2010-08-05 14:57:00,2010-08-27 14:52:00,2010-08,True,22
15272,2010-02-14 13:39:00,2010-05-16 15:33:00,2010-02,True,91
15273,2010-04-19 11:31:00,,2010-04,False,
15274,2011-11-21 14:17:00,2011-12-05 16:57:00,2011-11,True,14
15275,2011-11-02 11:20:00,,2011-11,False,
15276,2010-10-01 12:24:00,2010-11-10 16:06:00,2010-10,True,40
15277,2010-10-10 16:02:00,2011-10-24 10:08:00,2010-10,True,379
15278,2010-02-12 14:53:00,2010-02-12 14:54:00,2010-02,True,0
15279,2010-02-02 10:15:00,2010-03-19 13:22:00,2010-02,True,45
15280,2010-05-17 14:17:00,2010-08-08 12:21:00,2010-05,True,83
15281,2010-10-08 12:14:00,2010-10-18 14:31:00,2010-10,True,10
15282,2010-05-18 16:27:00,,2010-05,False,
15283,2010-07-09 15:46:00,2010-08-09 15:47:00,2010-07,True,31
15284,2010-07-27 13:25:00,,2010-07,False,
15285,2010-10-28 09:46:00,,2010-10,False,
15286,2011-10-21 11:08:00,,2011-10,False,
15287,2009-12-02 12:13:00,2010-09-30 17:30:00,2009-12,True,302
15288,2010-02-12 15:27:00,2010-04-23 12:49:00,2010-02,True,70
15289,2010-03-28 11:45:00,2010-09-07 12:38:00,2010-03,True,163
15290,2010-02-24 10:15:00,2010-05-07 08:49:00,2010-02,True,72
15291,2009-12-03 11:09:00,2009-12-09 09:36:00,2009-12,True,6
15292,2011-05-22 15:00:00,,2011-05,False,
15293,2010-02-12 11:54:00,,2010-02,False,
15294,2010-10-25 11:45:00,,2010-10,False,
15295,2010-02-23 13:03:00,,2010-02,False,
15296,2010-01-21 13:48:00,2010-05-17 15:54:00,2010-01,True,116
15297,2011-10-07 09:42:00,2011-11-10 14:38:00,2011-10,True,34
15298,2009-12-08 17:04:00,2010-01-18 15:10:00,2009-12,True,41
15299,2010-01-12 11:34:00,2010-10-01 14:55:00,2010-01,True,262
15300,2011-10-06 17:08:00,,2011-10,False,
15301,2010-09-15 15:41:00,2010-09-29 14:54:00,2010-09,True,14
15302,2009-12-09 13:11:00,,2009-12,False,
15303,2010-01-25 09:42:00,2010-05-23 12:14:00,2010-01,True,118
15304,2010-10-14 10:24:00,2010-12-06 11:42:00,2010-10,True,53
15305,2010-06-02 13:50:00,,2010-06,False,
15306,2010-02-18 17:12:00,2010-04-23 12:12:00,2010-02,True,64
15307,2011-09-05 11:38:00,,2011-09,False,
15308,2011-03-10 13:08:00,,2011-03,False,
15309,2009-12-04 13:01:00,2010-02-26 13:01:00,2009-12,True,84
15310,2010-08-18 11:38:00,,2010-08,False,
15311,2009-12-01 11:21:00,2009-12-02 11:20:00,2009-12,True,1
15312,2009-12-16 09:23:00,2010-01-14 10:25:00,2009-12,True,29
15313,2011-08-21 16:02:00,,2011-08,False,
15314,2010-10-07 15:41:00,2010-10-22 12:19:00,2010-10,True,15
15315,2011-08-15 15:17:00,2011-10-06 12:51:00,2011-08,True,52
15316,2011-01-17 11:34:00,,2011-01,False,
15317,2010-01-31 15:55:00,,2010-01,False,
15318,2011-12-06 11:30:00,,2011-12,False,
15319,2011-03-01 12:48:00,,2011-03,False,
15320,2011-10-26 13:27:00,,2011-10,False,
15321,2010-02-03 09:47:00,2010-02-25 09:16:00,2010-02,True,22
15322,2010-08-20 13:10:00,2011-09-15 09:34:00,2010-08,True,391
15323,2010-02-16 09:21:00,2010-04-07 15:14:00,2010-02,True,50
15324,2010-01-07 14:37:00,,2010-01,False,
15325,2010-02-16 13:30:00,2010-03-19 10:40:00,2010-02,True,31
15326,2009-12-01 13:19:00,2009-12-18 16:04:00,2009-12,True,17
15327,2011-10-18 11:55:00,,2011-10,False,
15328,2010-10-28 09:05:00,,2010-10,False,
15329,2009-12-14 12:18:00,2010-03-19 13:32:00,2009-12,True,95
15330,2011-10-10 12:30:00,2011-11-07 17:50:00,2011-10,True,28
15331,2010-04-09 14:26:00,2010-07-28 09:42:00,2010-04,True,110
15332,2010-07-14 13:01:00,2010-11-04 12:17:00,2010-07,True,113
15333,2011-05-15 13:27:00,,2011-05,False,
15334,2011-06-19 13:51:00,2011-06-29 14:20:00,2011-06,True,10
15335,2011-10-17 12:50:00,,2011-10,False,
15336,2010-11-03 12:39:00,,2010-11,False,
15337,2010-10-24 15:29:00,,2010-10,False,
15338,2010-01-31 14:25:00,,2010-01,False,
15339,2010-02-08 13:38:00,2010-03-26 17:24:00,2010-02,True,46
15340,2010-05-27 10:27:00,,2010-05,False,
15341,2010-09-16 16:41:00,2011-09-20 09:40:00,2010-09,True,369
15342,2011-08-02 10:19:00,,2011-08,False,
15343,2011-09-13 13:55:00,,2011-09,False,
15344,2011-09-26 14:48:00,2011-11-07 17:08:00,2011-09,True,42
15345,2011-10-25 11:28:00,,2011-10,False,
15346,2010-10-04 15:11:00,2010-10-10 13:55:00,2010-10,True,6
15347,2010-09-28 12:50:00,2010-11-04 15:03:00,2010-09,True,37
15348,2011-09-28 13:17:00,,2011-09,False,
15349,2011-06-05 15:46:00,2011-07-04 16:06:00,2011-06,True,29
15350,2010-11-21 15:14:00,2010-12-01 13:33:00,2010-11,True,10
15351,2010-10-03 12:18:00,2010-10-13 15:37:00,2010-10,True,10
15352,2010-06-09 11:28:00,,2010-06,False,
15353,2009-12-02 11:33:00,2010-06-08 14:00:00,2009-12,True,188
15355,2011-10-17 15:22:00,2011-11-10 13:44:00,2011-10,True,24
15356,2010-10-13 13:12:00,2010-11-14 11:39:00,2010-10,True,32
15358,2009-12-07 12:19:00,2009-12-20 14:59:00,2009-12,True,13
15359,2010-01-15 11:30:00,2010-01-29 10:49:00,2010-01,True,14
15360,2011-10-31 09:35:00,,2011-10,False,
15361,2010-06-14 13:27:00,2010-06-22 11:35:00,2010-06,True,8
15362,2009-12-01 09:08:00,2010-09-17 10:37:00,2009-12,True,290
15363,2010-08-04 08:41:00,2010-12-02 12:28:00,2010-08,True,120
15364,2011-03-30 13:39:00,2011-09-05 09:46:00,2011-03,True,159
15365,2010-02-04 16:43:00,2010-08-12 14:57:00,2010-02,True,189
15366,2010-02-26 10:10:00,2010-04-21 09:52:00,2010-02,True,54
15367,2009-12-10 14:20:00,2010-03-02 14:36:00,2009-12,True,82
15368,2010-11-10 15:52:00,2011-11-18 14:42:00,2010-11,True,373
15369,2009-12-08 07:43:00,2010-01-08 11:58:00,2009-12,True,31
15370,2010-10-25 12:08:00,2011-01-11 11:32:00,2010-10,True,78
15371,2010-02-15 13:14:00,,2010-02,False,
15372,2010-02-14 11:24:00,2010-02-16 12:42:00,2010-02,True,2
15373,2010-05-02 11:57:00,2010-05-16 14:06:00,2010-05,True,14
15374,2010-03-25 12:03:00,2011-08-03 09:59:00,2010-03,True,496
15375,2010-01-18 15:38:00,,2010-01,False,
15376,2011-05-01 13:45:00,2011-08-14 15:39:00,2011-05,True,105
15377,2010-10-20 11:42:00,2010-11-02 18:25:00,2010-10,True,13
15378,2010-07-26 08:47:00,2010-09-03 11:30:00,2010-07,True,39
15379,2010-11-04 11:59:00,2010-12-16 13:02:00,2010-11,True,42
15380,2009-12-01 13:50:00,2009-12-10 15:35:00,2009-12,True,9
15381,2010-05-05 14:35:00,2010-06-16 16:42:00,2010-05,True,42
15382,2009-12-04 14:13:00,2010-02-22 10:24:00,2009-12,True,80
15384,2010-04-26 12:38:00,2010-11-23 12:04:00,2010-04,True,211
15385,2010-01-31 13:02:00,2010-11-12 12:28:00,2010-01,True,285
15386,2011-06-06 13:47:00,,2011-06,False,
15387,2010-08-04 16:05:00,,2010-08,False,
15388,2011-03-14 13:53:00,,2011-03,False,
15389,2010-01-27 12:44:00,2010-05-26 16:02:00,2010-01,True,119
15390,2010-10-26 17:23:00,2010-11-08 15:19:00,2010-10,True,13
15391,2010-05-04 15:04:00,,2010-05,False,
15392,2010-10-04 12:50:00,2010-11-08 08:58:00,2010-10,True,35
15393,2009-12-15 17:56:00,2010-01-15 15:27:00,2009-12,True,31
15394,2009-12-15 19:05:00,2010-05-23 14:25:00,2009-12,True,159
15395,2011-01-18 12:40:00,,2011-01,False,
15396,2010-05-05 09:04:00,2011-08-19 10:56:00,2010-05,True,471
15397,2011-02-23 09:25:00,,2011-02,False,
15398,2011-09-22 14:56:00,2011-11-23 16:47:00,2011-09,True,62
15399,2011-09-21 15:57:00,2011-11-17 15:04:00,2011-09,True,57
15400,2010-05-28 08:33:00,2010-08-05 14:11:00,2010-05,True,69
15401,2010-05-20 10:56:00,2010-09-13 13:42:00,2010-05,True,116
15402,2010-04-27 12:12:00,2010-06-18 10:47:00,2010-04,True,52
15403,2009-12-09 12:45:00,2010-08-05 12:21:00,2009-12,True,239
15404,2010-11-29 11:03:00,,2010-11,False,
15405,2010-05-12 15:56:00,2011-06-03 14:44:00,2010-05,True,387
15406,2010-09-12 13:06:00,2010-09-12 13:10:00,2010-09,True,0
15407,2011-02-07 13:18:00,2011-05-01 14:58:00,2011-02,True,83
15408,2011-03-20 15:02:00,,2011-03,False,
15409,2009-12-18 15:35:00,,2009-12,False,
15410,2010-04-19 08:57:00,2010-05-20 09:53:00,2010-04,True,31
15411,2011-06-10 12:30:00,2011-08-07 12:54:00,2011-06,True,58
15412,2011-06-21 15:24:00,,2011-06,False,
15413,2009-12-01 10:18:00,2009-12-08 15:10:00,2009-12,True,7
15414,2011-04-11 13:45:00,2011-11-02 14:58:00,2011-04,True,205
15415,2011-01-30 14:13:00,,2011-01,False,
15416,2010-02-01 11:55:00,2010-08-18 09:47:00,2010-02,True,198
15417,2011-09-15 15:26:00,,2011-09,False,
15418,2010-05-02 11:31:00,2010-10-10 13:38:00,2010-05,True,161
15419,2011-11-15 09:23:00,,2011-11,False,
15420,2009-12-05 13:29:00,2009-12-14 14:34:00,2009-12,True,9
15421,2009-12-07 15:10:00,2010-01-29 13:52:00,2009-12,True,53
15422,2010-02-07 11:52:00,2010-05-18 12:49:00,2010-02,True,100
15423,2010-03-28 13:42:00,2010-05-07 09:21:00,2010-03,True,40
15424,2010-09-02 17:17:00,2011-03-30 13:00:00,2010-09,True,209
15425,2010-02-14 12:36:00,2010-03-21 11:32:00,2010-02,True,35
15426,2010-05-02 15:10:00,2010-07-25 12:53:00,2010-05,True,84
15427,2011-10-23 14:47:00,2011-11-06 14:17:00,2011-10,True,14
15428,2009-12-17 17:46:00,2010-03-12 15:13:00,2009-12,True,85
15429,2011-09-25 13:42:00,2011-11-13 12:28:00,2011-09,True,49
15430,2010-06-29 15:04:00,2010-08-29 10:42:00,2010-06,True,61
15431,2010-07-25 12:44:00,,2010-07,False,
15432,2010-06-16 14:34:00,2011-11-16 16:30:00,2010-06,True,518
15433,2011-03-17 14:12:00,2011-05-10 10:45:00,2011-03,True,54
15434,2010-01-24 15:35:00,2010-09-30 12:01:00,2010-01,True,249
15435,2011-11-17 16:39:00,,2011-11,False,
15436,2011-04-19 16:52:00,2011-10-23 16:19:00,2011-04,True,187
15437,2010-03-09 10:45:00,2011-03-22 13:11:00,2010-03,True,378
15438,2011-07-31 14:19:00,,2011-07,False,
15439,2010-02-24 12:05:00,2010-02-24 12:09:00,2010-02,True,0
15440,2011-05-15 11:30:00,2011-07-26 14:27:00,2011-05,True,72
15441,2009-12-09 14:55:00,2010-10-11 11:04:00,2009-12,True,306
15442,2011-04-05 12:24:00,,2011-04,False,
15443,2010-03-07 12:10:00,2010-03-25 11:28:00,2010-03,True,18
15444,2011-10-30 16:12:00,2011-11-30 17:37:00,2011-10,True,31
15445,2010-04-28 15:00:00,2011-03-20 15:06:00,2010-04,True,326
15446,2009-12-13 13:53:00,2010-03-21 11:15:00,2009-12,True,98
15447,2010-03-24 14:40:00,2010-04-20 09:45:00,2010-03,True,27
15448,2010-02-03 13:29:00,2011-01-31 10:42:00,2010-02,True,362
15449,2011-03-23 10:43:00,2011-06-07 16:42:00,2011-03,True,76
15450,2011-11-09 17:11:00,,2011-11,False,
15451,2010-04-19 14:08:00,2010-10-01 13:40:00,2010-04,True,165
15452,2010-07-16 14:23:00,2010-08-24 12:03:00,2010-07,True,39
15453,2011-06-05 12:37:00,2011-06-23 19:46:00,2011-06,True,18
15454,2010-03-31 13:15:00,2010-12-12 14:21:00,2010-03,True,256
15455,2010-04-21 12:43:00,,2010-04,False,
15456,2009-12-08 12:54:00,2009-12-20 12:10:00,2009-12,True,12
15457,2011-03-22 15:31:00,,2011-03,False,
15458,2010-11-02 19:50:00,2011-11-14 13:08:00,2010-11,True,377
15459,2010-07-30 14:31:00,2010-10-18 15:25:00,2010-07,True,80
15460,2010-12-20 16:08:00,,2010-12,False,
15461,2010-03-18 12:40:00,2010-09-05 12:31:00,2010-03,True,171
15462,2010-09-20 10:23:00,2011-06-05 15:36:00,2010-09,True,258
15463,2011-11-10 12:57:00,,2011-11,False,
15464,2011-01-05 15:56:00,,2011-01,False,
15465,2009-12-10 09:42:00,2010-01-08 14:16:00,2009-12,True,29
15466,2009-12-03 12:28:00,2010-04-12 14:48:00,2009-12,True,130
15467,2011-07-10 14:42:00,2011-07-17 15:24:00,2011-07,True,7
15468,2010-11-12 09:39:00,2011-10-19 13:38:00,2010-11,True,341
15469,2010-09-27 10:09:00,2011-08-11 16:54:00,2010-09,True,318
15470,2010-05-13 09:35:00,,2010-05,False,
15471,2010-06-07 12:17:00,2010-11-24 14:39:00,2010-06,True,170
15472,2011-08-18 15:17:00,,2011-08,False,
15473,2010-09-21 09:14:00,2011-10-10 11:12:00,2010-09,True,384
15474,2010-04-23 11:14:00,,2010-04,False,
15475,2011-09-23 15:20:00,,2011-09,False,
15476,2010-09-23 14:00:00,2010-11-12 11:33:00,2010-09,True,50
15477,2010-02-28 10:37:00,,2010-02,False,
15478,2010-05-13 18:49:00,2011-10-14 11:09:00,2010-05,True,519
15479,2009-12-06 15:08:00,,2009-12,False,
15480,2010-02-01 14:52:00,2010-08-27 15:14:00,2010-02,True,207
15481,2010-11-03 14:52:00,,2010-11,False,
15482,2009-12-02 16:59:00,2009-12-03 10:23:00,2009-12,True,1
15483,2010-01-24 15:42:00,2010-06-18 11:01:00,2010-01,True,145
15484,2009-12-05 15:18:00,2010-06-17 16:16:00,2009-12,True,194
15485,2009-12-01 17:31:00,2009-12-01 17:50:00,2009-12,True,0
15486,2010-06-30 13:15:00,,2010-06,False,
15487,2010-01-29 12:07:00,,2010-01,False,
15488,2010-05-05 13:03:00,2010-08-06 14:54:00,2010-05,True,93
15489,2010-01-15 16:58:00,2010-04-11 11:47:00,2010-01,True,86
15490,2010-10-05 13:11:00,,2010-10,False,
15491,2011-04-18 10:04:00,2011-04-18 10:20:00,2011-04,True,0
15492,2011-09-26 14:02:00,2011-11-11 14:53:00,2011-09,True,46
15493,2010-02-23 11:14:00,2010-04-06 11:42:00,2010-02,True,42
15494,2009-12-10 20:16:00,2010-07-07 13:55:00,2009-12,True,209
15495,2010-11-25 13:46:00,,2010-11,False,
15496,2010-03-18 13:16:00,,2010-03,False,
15497,2009-12-18 15:08:00,2010-01-13 10:21:00,2009-12,True,26
15498,2009-12-16 17:27:00,2010-02-21 13:18:00,2009-12,True,67
15499,2009-12-16 12:17:00,,2009-12,False,
15500,2011-09-19 13:47:00,2011-11-13 13:41:00,2011-09,True,55
15501,2010-10-20 12:47:00,2010-10-31 11:15:00,2010-10,True,11
15502,2010-06-03 11:12:00,2010-09-27 11:57:00,2010-06,True,116
15503,2009-12-13 11:34:00,2010-12-12 10:57:00,2009-12,True,364
15504,2010-02-12 12:34:00,2010-04-12 12:48:00,2010-02,True,59
15505,2011-07-07 13:33:00,2011-08-05 15:07:00,2011-07,True,29
15506,2010-08-19 12:38:00,2010-10-17 15:16:00,2010-08,True,59
15507,2011-06-21 11:19:00,,2011-06,False,
15508,2011-04-18 15:31:00,2011-04-28 13:31:00,2011-04,True,10
15509,2010-11-24 14:48:00,,2010-11,False,
15510,2011-01-13 12:10:00,,2011-01,False,
15511,2011-09-15 15:05:00,2011-10-13 12:58:00,2011-09,True,28
15512,2010-02-01 13:23:00,2010-11-14 12:39:00,2010-02,True,286
15513,2010-01-13 14:59:00,2010-03-25 11:07:00,2010-01,True,71
15514,2009-12-04 16:37:00,2009-12-15 16:23:00,2009-12,True,11
15515,2010-11-17 13:39:00,,2010-11,False,
15516,2011-10-24 11:33:00,2011-10-24 11:38:00,2011-10,True,0
15517,2011-04-20 14:02:00,,2011-04,False,
15518,2009-12-20 12:21:00,2010-01-26 12:55:00,2009-12,True,37
15519,2010-09-19 13:57:00,2010-11-21 14:35:00,2010-09,True,63
15520,2011-12-08 10:58:00,,2011-12,False,
15521,2010-01-05 10:19:00,2010-04-07 13:34:00,2010-01,True,92
15522,2011-09-13 12:26:00,2011-11-07 11:26:00,2011-09,True,55
15523,2009-12-02 15:16:00,2009-12-02 15:17:00,2009-12,True,0
15524,2010-04-12 09:19:00,2011-11-15 12:09:00,2010-04,True,582
15525,2010-11-22 12:10:00,2010-12-01 13:17:00,2010-11,True,9
15526,2011-11-06 15:01:00,2011-11-06 15:04:00,2011-11,True,0
15527,2009-12-15 17:31:00,2010-01-10 12:25:00,2009-12,True,26
15528,2011-03-30 16:14:00,,2011-03,False,
15529,2010-11-10 14:26:00,2010-12-08 12:24:00,2010-11,True,28
15530,2010-07-15 11:10:00,2011-04-07 11:16:00,2010-07,True,266
15531,2011-11-09 17:47:00,2011-12-01 18:43:00,2011-11,True,22
15532,2010-06-08 14:52:00,2010-06-29 16:13:00,2010-06,True,21
15533,2011-09-11 15:41:00,2011-09-18 13:40:00,2011-09,True,7
15534,2009-12-14 12:48:00,,2009-12,False,
15535,2010-09-16 20:04:00,2010-10-31 14:09:00,2010-09,True,45
15536,2010-10-26 16:31:00,,2010-10,False,
15537,2011-06-29 13:10:00,,2011-06,False,
15538,2010-02-14 12:38:00,2010-03-04 11:44:00,2010-02,True,18
15539,2011-12-02 13:36:00,,2011-12,False,
15540,2010-11-29 11:10:00,2011-11-28 13:51:00,2010-11,True,364
15541,2011-08-17 14:58:00,,2011-08,False,
15542,2009-12-02 11:53:00,2009-12-02 12:06:00,2009-12,True,0
15543,2010-09-06 11:28:00,2011-02-24 15:26:00,2010-09,True,171
15544,2010-01-28 14:39:00,2010-02-18 10:26:00,2010-01,True,21
15545,2010-12-03 17:28:00,2011-10-16 13:24:00,2010-12,True,317
15546,2010-04-12 11:45:00,2010-04-12 11:51:00,2010-04,True,0
15547,2009-12-06 13:40:00,2010-01-21 11:11:00,2009-12,True,46
15548,2010-04-23 12:20:00,,2010-04,False,
15549,2010-01-11 13:16:00,2010-01-27 16:14:00,2010-01,True,16
15550,2009-12-03 15:15:00,2009-12-14 10:27:00,2009-12,True,11
15551,2010-06-07 15:05:00,2010-09-24 12:18:00,2010-06,True,109
15552,2010-03-26 16:17:00,2011-05-06 14:47:00,2010-03,True,406
15553,2011-10-10 14:02:00,,2011-10,False,
15554,2011-03-07 09:00:00,,2011-03,False,
15555,2009-12-06 11:58:00,2010-02-01 15:10:00,2009-12,True,57
15556,2011-11-15 16:08:00,,2011-11,False,
15557,2011-11-11 12:46:00,,2011-11,False,
15558,2010-03-10 15:25:00,,2010-03,False,
15559,2010-05-20 14:06:00,,2010-05,False,
15560,2010-11-07 10:14:00,2010-11-07 10:15:00,2010-11,True,0
15561,2010-02-14 12:22:00,2010-05-10 10:29:00,2010-02,True,85
15562,2009-12-13 15:17:00,2010-10-11 10:33:00,2009-12,True,302
15563,2010-01-28 11:36:00,2010-04-14 11:36:00,2010-01,True,76
15564,2010-02-01 15:58:00,2010-09-02 15:52:00,2010-02,True,213
15565,2011-09-30 10:44:00,2011-10-20 14:33:00,2011-09,True,20
15566,2009-12-15 14:53:00,2010-11-12 12:11:00,2009-12,True,332
15567,2011-11-21 10:48:00,,2011-11,False,
15568,2011-09-27 14:37:00,2011-10-26 11:51:00,2011-09,True,29
15569,2010-02-28 10:55:00,2010-04-18 11:14:00,2010-02,True,49
15570,2010-03-28 14:04:00,2010-04-21 15:08:00,2010-03,True,24
15571,2009-12-06 12:10:00,2010-03-23 12:41:00,2009-12,True,107
15572,2010-04-14 14:38:00,2010-10-20 13:40:00,2010-04,True,189
15573,2009-12-10 14:19:00,2010-02-25 11:41:00,2009-12,True,77
15574,2010-09-01 14:37:00,2010-10-15 12:45:00,2010-09,True,44
15575,2010-03-30 12:50:00,,2010-03,False,
15576,2011-11-02 12:03:00,,2011-11,False,
15577,2009-12-13 16:17:00,2009-12-16 14:54:00,2009-12,True,3
15578,2011-06-30 13:03:00,,2011-06,False,
15579,2010-10-03 14:37:00,2010-10-08 17:28:00,2010-10,True,5
15580,2010-02-07 11:21:00,2010-04-21 14:05:00,2010-02,True,73
15581,2009-12-02 12:19:00,2009-12-02 12:32:00,2009-12,True,0
15582,2011-05-03 13:36:00,2011-08-31 14:52:00,2011-05,True,120
15583,2010-11-28 15:04:00,,2010-11,False,
15584,2010-02-07 12:16:00,2010-11-05 11:34:00,2010-02,True,271
15585,2011-06-16 08:38:00,,2011-06,False,
15586,2010-01-08 10:02:00,2010-02-18 10:27:00,2010-01,True,41
15587,2010-08-05 08:44:00,2010-10-26 17:52:00,2010-08,True,82
15588,2010-01-31 12:19:00,,2010-01,False,
15589,2011-02-02 10:46:00,2011-03-29 09:53:00,2011-02,True,55
15590,2010-04-12 10:09:00,2010-05-05 08:53:00,2010-04,True,23
15591,2010-02-04 09:20:00,2010-03-09 10:21:00,2010-02,True,33
15592,2011-10-24 08:59:00,,2011-10,False,
15593,2011-09-30 11:46:00,,2011-09,False,
15594,2011-04-19 10:08:00,2011-09-07 10:51:00,2011-04,True,141
15595,2010-08-09 12:27:00,,2010-08,False,
15596,2010-07-28 11:46:00,2010-10-04 12:22:00,2010-07,True,68
15597,2010-05-13 13:10:00,2011-11-04 13:26:00,2010-05,True,540
15598,2010-10-08 09:20:00,2011-10-17 16:04:00,2010-10,True,374
15599,2010-09-20 10:15:00,2011-05-19 13:05:00,2010-09,True,241
15600,2010-04-25 11:50:00,2010-06-15 12:27:00,2010-04,True,51
15601,2009-12-01 14:53:00,2009-12-03 15:49:00,2009-12,True,2
15602,2009-12-02 09:35:00,2010-01-28 13:53:00,2009-12,True,57
15603,2010-03-01 16:02:00,2011-09-22 10:04:00,2010-03,True,570
15604,2011-10-18 14:47:00,,2011-10,False,
15605,2010-01-14 14:03:00,2010-03-03 15:52:00,2010-01,True,48
15606,2010-03-02 14:48:00,2010-04-01 10:29:00,2010-03,True,30
15607,2010-01-08 12:16:00,2010-01-15 12:38:00,2010-01,True,7
